,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,artist_name,title
2446,0.908,0.509,1,-7.263,1,0.142,0.011,1.77e-05,0.0608,0.56,150.042,audio_features,7x9DxO4BrMKsQlmN2vPURS,spotify:track:7x9DxO4BrMKsQlmN2vPURS,https://api.spotify.com/v1/tracks/7x9DxO4BrMKsQlmN2vPURS,https://api.spotify.com/v1/audio-analysis/7x9DxO4BrMKsQlmN2vPURS,192000,4,https://open.spotify.com/track/7x9DxO4BrMKsQlmN2vPURS,Bionikworld,Party Favours
2447,0.786,0.371,5,-11.264,1,0.0624,0.152,0.74,0.163,0.502,151.979,audio_features,3fQGCDMqkvMiUOPYTfVsgG,spotify:track:3fQGCDMqkvMiUOPYTfVsgG,https://api.spotify.com/v1/tracks/3fQGCDMqkvMiUOPYTfVsgG,https://api.spotify.com/v1/audio-analysis/3fQGCDMqkvMiUOPYTfVsgG,101512,4,https://open.spotify.com/track/3fQGCDMqkvMiUOPYTfVsgG,D'Molls,Father Time (Album Version)
2448,0.656,0.387,6,-11.419,0,0.0326,0.777,0.0,0.144,0.405,108.041,audio_features,1zFqm5q86Rj1ibrhUtHU3b,spotify:track:1zFqm5q86Rj1ibrhUtHU3b,https://api.spotify.com/v1/tracks/1zFqm5q86Rj1ibrhUtHU3b,https://api.spotify.com/v1/audio-analysis/1zFqm5q86Rj1ibrhUtHU3b,344249,4,https://open.spotify.com/track/1zFqm5q86Rj1ibrhUtHU3b,Zbigniew Preisner,The Court
2449,0.0895,0.00255,2,-42.048,1,0.0394,0.978,0.946,0.0942,0.0952,78.141,audio_features,1glTjQt7A1X2BkDDkQMnUV,spotify:track:1glTjQt7A1X2BkDDkQMnUV,https://api.spotify.com/v1/tracks/1glTjQt7A1X2BkDDkQMnUV,https://api.spotify.com/v1/audio-analysis/1glTjQt7A1X2BkDDkQMnUV,188000,4,https://open.spotify.com/track/1glTjQt7A1X2BkDDkQMnUV,Thrice,Red Sky
2450,0.206,0.92,11,-13.236,1,0.0497,3.3e-06,0.753,0.119,0.281,105.099,audio_features,1ndw8bzNJ6WYgeNCGumIbr,spotify:track:1ndw8bzNJ6WYgeNCGumIbr,https://api.spotify.com/v1/tracks/1ndw8bzNJ6WYgeNCGumIbr,https://api.spotify.com/v1/audio-analysis/1ndw8bzNJ6WYgeNCGumIbr,137893,4,https://open.spotify.com/track/1ndw8bzNJ6WYgeNCGumIbr,Fudge Tunnel,Bed Crumbs
2451,0.506,0.156,2,-14.455,0,0.0574,0.899,1.56e-05,0.0948,0.161,94.024,audio_features,3LdGRWewvpcaZrkOpc70fP,spotify:track:3LdGRWewvpcaZrkOpc70fP,https://api.spotify.com/v1/tracks/3LdGRWewvpcaZrkOpc70fP,https://api.spotify.com/v1/audio-analysis/3LdGRWewvpcaZrkOpc70fP,166107,4,https://open.spotify.com/track/3LdGRWewvpcaZrkOpc70fP,Anna Abreu,Shame
2452,0.196,0.231,7,-13.288,1,0.0385,0.758,0.102,0.124,0.0365,97.519,audio_features,65cL9Y1TCuI41X0H47DOym,spotify:track:65cL9Y1TCuI41X0H47DOym,https://api.spotify.com/v1/tracks/65cL9Y1TCuI41X0H47DOym,https://api.spotify.com/v1/audio-analysis/65cL9Y1TCuI41X0H47DOym,157333,4,https://open.spotify.com/track/65cL9Y1TCuI41X0H47DOym,Photek,Under The Palms
2453,0.16,0.156,4,-21.678,0,0.0412,0.949,0.916,0.115,0.0935,87.326,audio_features,4vSdYf8zbPXtxKU1U0KnPj,spotify:track:4vSdYf8zbPXtxKU1U0KnPj,https://api.spotify.com/v1/tracks/4vSdYf8zbPXtxKU1U0KnPj,https://api.spotify.com/v1/audio-analysis/4vSdYf8zbPXtxKU1U0KnPj,136973,3,https://open.spotify.com/track/4vSdYf8zbPXtxKU1U0KnPj,Brazilian Tropical Orchestra,Swan Lake
2454,0.501,0.229,0,-20.236,1,0.0317,0.986,0.98,0.0766,0.238,142.202,audio_features,0hMryqYGIE2ehBiAKBVj9H,spotify:track:0hMryqYGIE2ehBiAKBVj9H,https://api.spotify.com/v1/tracks/0hMryqYGIE2ehBiAKBVj9H,https://api.spotify.com/v1/audio-analysis/0hMryqYGIE2ehBiAKBVj9H,514987,4,https://open.spotify.com/track/0hMryqYGIE2ehBiAKBVj9H,Stephan Micus,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi)
2455,0.236,0.246,10,-16.521,0,0.0389,0.96,0.00191,0.455,0.0398,86.524,audio_features,3yV8lQHJ0i1l5Tdi32DrfU,spotify:track:3yV8lQHJ0i1l5Tdi32DrfU,https://api.spotify.com/v1/tracks/3yV8lQHJ0i1l5Tdi32DrfU,https://api.spotify.com/v1/audio-analysis/3yV8lQHJ0i1l5Tdi32DrfU,209467,4,https://open.spotify.com/track/3yV8lQHJ0i1l5Tdi32DrfU,Herbert  von Karajan,Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky)
2456,0.293,0.00553,1,-34.954,1,0.0476,0.995,0.942,0.0916,0.206,78.651,audio_features,1Biw7PpA3W0wCSl4PPspsa,spotify:track:1Biw7PpA3W0wCSl4PPspsa,https://api.spotify.com/v1/tracks/1Biw7PpA3W0wCSl4PPspsa,https://api.spotify.com/v1/audio-analysis/1Biw7PpA3W0wCSl4PPspsa,271760,4,https://open.spotify.com/track/1Biw7PpA3W0wCSl4PPspsa,Simon & Garfunkel,Patterns
2457,0.734,0.273,7,-15.983,1,0.353,0.336,1.67e-06,0.084,0.186,87.533,audio_features,5SfhnQvwSG89JqAzVhKqiX,spotify:track:5SfhnQvwSG89JqAzVhKqiX,https://api.spotify.com/v1/tracks/5SfhnQvwSG89JqAzVhKqiX,https://api.spotify.com/v1/audio-analysis/5SfhnQvwSG89JqAzVhKqiX,192533,4,https://open.spotify.com/track/5SfhnQvwSG89JqAzVhKqiX,Big John Greer,Big John's A-Blowin'
2458,0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,audio_features,5FMXrphygZ4z3gVDHGWxgl,spotify:track:5FMXrphygZ4z3gVDHGWxgl,https://api.spotify.com/v1/tracks/5FMXrphygZ4z3gVDHGWxgl,https://api.spotify.com/v1/audio-analysis/5FMXrphygZ4z3gVDHGWxgl,236760,4,https://open.spotify.com/track/5FMXrphygZ4z3gVDHGWxgl,Sivuca,Copacabana
2459,0.54,0.168,10,-11.773,1,0.0664,0.25,0.0281,0.258,0.163,97.793,audio_features,4LIIWJjlXMftVKMQWUrxKO,spotify:track:4LIIWJjlXMftVKMQWUrxKO,https://api.spotify.com/v1/tracks/4LIIWJjlXMftVKMQWUrxKO,https://api.spotify.com/v1/audio-analysis/4LIIWJjlXMftVKMQWUrxKO,192042,4,https://open.spotify.com/track/4LIIWJjlXMftVKMQWUrxKO,Humanzi,Fix The Cracks
2460,0.753,0.682,1,-10.217,1,0.0274,0.059,0.0,0.0671,0.941,129.269,audio_features,4V5D8MJNnu4bRu1F03FSc1,spotify:track:4V5D8MJNnu4bRu1F03FSc1,https://api.spotify.com/v1/tracks/4V5D8MJNnu4bRu1F03FSc1,https://api.spotify.com/v1/audio-analysis/4V5D8MJNnu4bRu1F03FSc1,202480,4,https://open.spotify.com/track/4V5D8MJNnu4bRu1F03FSc1,Eddy Raven,In A Letter To You (Digitally Remastered 98)
2461,0.508,0.866,5,-8.659,0,0.0826,0.368,4.94e-05,0.383,0.57,109.713,audio_features,4kymm1BIlbDQnQ6Av5WSS4,spotify:track:4kymm1BIlbDQnQ6Av5WSS4,https://api.spotify.com/v1/tracks/4kymm1BIlbDQnQ6Av5WSS4,https://api.spotify.com/v1/audio-analysis/4kymm1BIlbDQnQ6Av5WSS4,267102,4,https://open.spotify.com/track/4kymm1BIlbDQnQ6Av5WSS4,Pardesi,Dama Dam Mast Kalander
2462,0.884,0.51,9,-4.679,0,0.0392,0.0436,0.000333,0.0615,0.855,91.453,audio_features,5FNDpQSkgFiRdUKGfagIRJ,spotify:track:5FNDpQSkgFiRdUKGfagIRJ,https://api.spotify.com/v1/tracks/5FNDpQSkgFiRdUKGfagIRJ,https://api.spotify.com/v1/audio-analysis/5FNDpQSkgFiRdUKGfagIRJ,211987,4,https://open.spotify.com/track/5FNDpQSkgFiRdUKGfagIRJ,Amy Winehouse,Stronger Than Me
2463,0.825,0.449,8,-7.223,1,0.27,0.222,0.0,0.0802,0.911,179.964,audio_features,2do7yGKJDjZhN4Zo8WgpQc,spotify:track:2do7yGKJDjZhN4Zo8WgpQc,https://api.spotify.com/v1/tracks/2do7yGKJDjZhN4Zo8WgpQc,https://api.spotify.com/v1/audio-analysis/2do7yGKJDjZhN4Zo8WgpQc,177398,4,https://open.spotify.com/track/2do7yGKJDjZhN4Zo8WgpQc,Edmundo Ros,Un Minuto Contigo (One Moment)
2464,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,audio_features,727Z2S2mtNH46CbP9EWPwY,spotify:track:727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/tracks/727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY,217352,4,https://open.spotify.com/track/727Z2S2mtNH46CbP9EWPwY,Becky Baeling,If You Love Me
2465,0.507,0.0682,11,-25.506,0,0.0464,0.915,0.902,0.103,0.0521,100.936,audio_features,0S7g7ahXzDBelhGlGe0knk,spotify:track:0S7g7ahXzDBelhGlGe0knk,https://api.spotify.com/v1/tracks/0S7g7ahXzDBelhGlGe0knk,https://api.spotify.com/v1/audio-analysis/0S7g7ahXzDBelhGlGe0knk,189053,4,https://open.spotify.com/track/0S7g7ahXzDBelhGlGe0knk,Mons Leidvin Takle,Dr\xc3\xb8mmen Om Deg
2466,0.458,0.218,4,-11.597,1,0.0281,0.762,8.37e-06,0.105,0.244,94.926,audio_features,14flwcbz38Q5HeQiutm0SQ,spotify:track:14flwcbz38Q5HeQiutm0SQ,https://api.spotify.com/v1/tracks/14flwcbz38Q5HeQiutm0SQ,https://api.spotify.com/v1/audio-analysis/14flwcbz38Q5HeQiutm0SQ,163880,4,https://open.spotify.com/track/14flwcbz38Q5HeQiutm0SQ,Glad,This is My Father's World/For the Beauty of the Earth
2467,0.728,0.741,11,-7.663,0,0.0848,0.263,0.0,0.245,0.814,94.021,audio_features,2awyrdFFyCNYjIBoSvSpha,spotify:track:2awyrdFFyCNYjIBoSvSpha,https://api.spotify.com/v1/tracks/2awyrdFFyCNYjIBoSvSpha,https://api.spotify.com/v1/audio-analysis/2awyrdFFyCNYjIBoSvSpha,219575,4,https://open.spotify.com/track/2awyrdFFyCNYjIBoSvSpha,Sammi Cheng,Ai Shi...
2468,0.37,0.735,7,-8.652,1,0.0741,0.528,0.0,0.0647,0.778,165.323,audio_features,4D0H90SxPC4lotq2l1Zb5E,spotify:track:4D0H90SxPC4lotq2l1Zb5E,https://api.spotify.com/v1/tracks/4D0H90SxPC4lotq2l1Zb5E,https://api.spotify.com/v1/audio-analysis/4D0H90SxPC4lotq2l1Zb5E,176027,4,https://open.spotify.com/track/4D0H90SxPC4lotq2l1Zb5E,Andrae Crouch,I\x19ve Got Confidence
2469,0.5,0.501,0,-8.284,0,0.0376,0.462,0.0,0.26,0.623,144.438,audio_features,0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,https://api.spotify.com/v1/audio-analysis/0cGG2EouYCEEC3xfa0tDFV,153800,4,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV,NG3,Tainted Love feat. Tatz
2470,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,audio_features,5KqldkCunQ2rWxruMEtGh0,spotify:track:5KqldkCunQ2rWxruMEtGh0,https://api.spotify.com/v1/tracks/5KqldkCunQ2rWxruMEtGh0,https://api.spotify.com/v1/audio-analysis/5KqldkCunQ2rWxruMEtGh0,214880,4,https://open.spotify.com/track/5KqldkCunQ2rWxruMEtGh0,Kenny Rogers,The Son Of Hickory Holler's Tramp
2471,0.753,0.708,7,-5.389,1,0.265,0.0081,0.0,0.188,0.323,105.521,audio_features,3my8nYpb74vfIPyRPo0zVq,spotify:track:3my8nYpb74vfIPyRPo0zVq,https://api.spotify.com/v1/tracks/3my8nYpb74vfIPyRPo0zVq,https://api.spotify.com/v1/audio-analysis/3my8nYpb74vfIPyRPo0zVq,179373,4,https://open.spotify.com/track/3my8nYpb74vfIPyRPo0zVq,Cool cavemen,Burlesque burglary
2472,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,audio_features,5lDriBxJd22IhOH9zTcFrV,spotify:track:5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,193653,4,https://open.spotify.com/track/5lDriBxJd22IhOH9zTcFrV,The All-American Rejects,Bite Back
2473,0.829,0.57,8,-7.609,1,0.11,0.491,0.206,0.0847,0.723,121.638,audio_features,6ODsBcPNsjqHzxrhmsPWLD,spotify:track:6ODsBcPNsjqHzxrhmsPWLD,https://api.spotify.com/v1/tracks/6ODsBcPNsjqHzxrhmsPWLD,https://api.spotify.com/v1/audio-analysis/6ODsBcPNsjqHzxrhmsPWLD,146026,4,https://open.spotify.com/track/6ODsBcPNsjqHzxrhmsPWLD,Spiral Stairs,Stolen Pills
2474,0.552,0.372,4,-9.782,1,0.0363,0.893,1.86e-05,0.303,0.53,126.136,audio_features,1C0kmtVhqjfm1U9mXpvyNe,spotify:track:1C0kmtVhqjfm1U9mXpvyNe,https://api.spotify.com/v1/tracks/1C0kmtVhqjfm1U9mXpvyNe,https://api.spotify.com/v1/audio-analysis/1C0kmtVhqjfm1U9mXpvyNe,189093,4,https://open.spotify.com/track/1C0kmtVhqjfm1U9mXpvyNe,Roger Williams,Cool Water
2475,0.739,0.498,0,-11.013,0,0.06,0.853,0.0043,0.105,0.774,175.07,audio_features,49wno7Un1RMX2zOxqux9ET,spotify:track:49wno7Un1RMX2zOxqux9ET,https://api.spotify.com/v1/tracks/49wno7Un1RMX2zOxqux9ET,https://api.spotify.com/v1/audio-analysis/49wno7Un1RMX2zOxqux9ET,122064,4,https://open.spotify.com/track/49wno7Un1RMX2zOxqux9ET,Klimperei,Sauer
2476,0.637,0.612,1,-7.298,1,0.0661,0.0314,0.000326,0.155,0.711,76.295,audio_features,6O4FoKdYi42CFjfd0MM04n,spotify:track:6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/tracks/6O4FoKdYi42CFjfd0MM04n,https://api.spotify.com/v1/audio-analysis/6O4FoKdYi42CFjfd0MM04n,191160,4,https://open.spotify.com/track/6O4FoKdYi42CFjfd0MM04n,Cornell Campbell,Got To Tell The People
2477,0.846,0.752,2,-5.05,1,0.033,0.593,3.31e-06,0.0925,0.96,129.971,audio_features,7iZcDIeuwSW94dqqKqyKVe,spotify:track:7iZcDIeuwSW94dqqKqyKVe,https://api.spotify.com/v1/tracks/7iZcDIeuwSW94dqqKqyKVe,https://api.spotify.com/v1/audio-analysis/7iZcDIeuwSW94dqqKqyKVe,306867,4,https://open.spotify.com/track/7iZcDIeuwSW94dqqKqyKVe,Kekele,Affaire Mokuwa
2478,0.528,0.171,5,-12.018,1,0.0291,0.898,0.0,0.112,0.476,88.454,audio_features,2XTNauMesVvrVUC0AmdlV6,spotify:track:2XTNauMesVvrVUC0AmdlV6,https://api.spotify.com/v1/tracks/2XTNauMesVvrVUC0AmdlV6,https://api.spotify.com/v1/audio-analysis/2XTNauMesVvrVUC0AmdlV6,173440,4,https://open.spotify.com/track/2XTNauMesVvrVUC0AmdlV6,Jimmy Wakely,Midnight Wind
2479,0.336,0.909,4,-11.019,1,0.039,0.204,0.0211,0.333,0.956,172.162,audio_features,4BYmnYGNVBVm2JHVxFNMXj,spotify:track:4BYmnYGNVBVm2JHVxFNMXj,https://api.spotify.com/v1/tracks/4BYmnYGNVBVm2JHVxFNMXj,https://api.spotify.com/v1/audio-analysis/4BYmnYGNVBVm2JHVxFNMXj,143227,4,https://open.spotify.com/track/4BYmnYGNVBVm2JHVxFNMXj,Stevie Ray Vaughan And Double Trouble,The House Is Rockin'
2480,0.231,0.0957,2,-17.112,1,0.0347,0.927,0.939,0.129,0.325,67.225,audio_features,6E1KWYwYgEMiN52kbedBU6,spotify:track:6E1KWYwYgEMiN52kbedBU6,https://api.spotify.com/v1/tracks/6E1KWYwYgEMiN52kbedBU6,https://api.spotify.com/v1/audio-analysis/6E1KWYwYgEMiN52kbedBU6,65500,4,https://open.spotify.com/track/6E1KWYwYgEMiN52kbedBU6,Xose Manuel Budi\xc3\xb1o,A Galicia Vente Xa
2481,0.466,0.416,5,-8.249,1,0.026,0.742,5.04e-06,0.249,0.516,98.78,audio_features,60jQTAr2OkFcV4SWSRz3st,spotify:track:60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/tracks/60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/audio-analysis/60jQTAr2OkFcV4SWSRz3st,171227,3,https://open.spotify.com/track/60jQTAr2OkFcV4SWSRz3st,Brenda Lee,Against My Will (LP Version)
2482,0.466,0.416,5,-8.249,1,0.026,0.742,5.04e-06,0.249,0.516,98.78,audio_features,60jQTAr2OkFcV4SWSRz3st,spotify:track:60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/tracks/60jQTAr2OkFcV4SWSRz3st,https://api.spotify.com/v1/audio-analysis/60jQTAr2OkFcV4SWSRz3st,171227,3,https://open.spotify.com/track/60jQTAr2OkFcV4SWSRz3st,Brenda Lee,Your One And Only (LP Version)
2483,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4,https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48,The Cate Brothers,Let It Be
2484,0.659,0.565,2,-13.853,1,0.125,0.0058,0.000169,0.0302,0.886,152.938,audio_features,5FOa3yH36HZgtXDlp6ctGz,spotify:track:5FOa3yH36HZgtXDlp6ctGz,https://api.spotify.com/v1/tracks/5FOa3yH36HZgtXDlp6ctGz,https://api.spotify.com/v1/audio-analysis/5FOa3yH36HZgtXDlp6ctGz,240849,4,https://open.spotify.com/track/5FOa3yH36HZgtXDlp6ctGz,Markscheider Kunst,Dj
2485,0.218,0.353,10,-8.221,0,0.0325,0.904,0.000106,0.135,0.0752,148.493,audio_features,3V896H168nEhUG0Fsz0kpu,spotify:track:3V896H168nEhUG0Fsz0kpu,https://api.spotify.com/v1/tracks/3V896H168nEhUG0Fsz0kpu,https://api.spotify.com/v1/audio-analysis/3V896H168nEhUG0Fsz0kpu,210040,4,https://open.spotify.com/track/3V896H168nEhUG0Fsz0kpu,RyanDan,Always
2486,0.628,0.286,5,-13.264,1,0.0742,0.902,0.91,0.125,0.967,145.079,audio_features,4cKRxN6IuZsDXmvixgDLvH,spotify:track:4cKRxN6IuZsDXmvixgDLvH,https://api.spotify.com/v1/tracks/4cKRxN6IuZsDXmvixgDLvH,https://api.spotify.com/v1/audio-analysis/4cKRxN6IuZsDXmvixgDLvH,85391,4,https://open.spotify.com/track/4cKRxN6IuZsDXmvixgDLvH,The Starting Line,A Goodnight's Sleep
2487,0.573,0.717,4,-7.962,0,0.104,0.0252,0.0,0.678,0.663,139.897,audio_features,2SlylluQvP0TOkqdMY0cDn,spotify:track:2SlylluQvP0TOkqdMY0cDn,https://api.spotify.com/v1/tracks/2SlylluQvP0TOkqdMY0cDn,https://api.spotify.com/v1/audio-analysis/2SlylluQvP0TOkqdMY0cDn,193576,4,https://open.spotify.com/track/2SlylluQvP0TOkqdMY0cDn,T.G. Sheppard,You're My First Lady
2488,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,audio_features,05NYcsjJwOYq4jIiKPVj9p,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,188067,4,https://open.spotify.com/track/05NYcsjJwOYq4jIiKPVj9p,The Black Crowes,Girl From A Pawnshop
2489,0.458,0.969,11,-4.031,0,0.099,0.00365,0.0,0.316,0.421,75.001,audio_features,5HllOy0J5LuH96EzMLGCPe,spotify:track:5HllOy0J5LuH96EzMLGCPe,https://api.spotify.com/v1/tracks/5HllOy0J5LuH96EzMLGCPe,https://api.spotify.com/v1/audio-analysis/5HllOy0J5LuH96EzMLGCPe,173500,4,https://open.spotify.com/track/5HllOy0J5LuH96EzMLGCPe,Johnny Otis,Head Hunter
2490,0.458,0.969,11,-4.031,0,0.099,0.00365,0.0,0.316,0.421,75.001,audio_features,5HllOy0J5LuH96EzMLGCPe,spotify:track:5HllOy0J5LuH96EzMLGCPe,https://api.spotify.com/v1/tracks/5HllOy0J5LuH96EzMLGCPe,https://api.spotify.com/v1/audio-analysis/5HllOy0J5LuH96EzMLGCPe,173500,4,https://open.spotify.com/track/5HllOy0J5LuH96EzMLGCPe,Headhunter,Don't Bogart
2491,0.209,0.338,10,-12.935,1,0.0357,0.961,2.96e-06,0.0939,0.14,90.25,audio_features,4Sj3djQIFuaH3VICDN3uAA,spotify:track:4Sj3djQIFuaH3VICDN3uAA,https://api.spotify.com/v1/tracks/4Sj3djQIFuaH3VICDN3uAA,https://api.spotify.com/v1/audio-analysis/4Sj3djQIFuaH3VICDN3uAA,229347,4,https://open.spotify.com/track/4Sj3djQIFuaH3VICDN3uAA,Sergio Franchi,Silent Night
2492,0.653,0.85,10,-7.507,1,0.0303,0.313,0.0165,0.109,0.974,128.839,audio_features,7qJySqpQPr0NcZhNlX8BGX,spotify:track:7qJySqpQPr0NcZhNlX8BGX,https://api.spotify.com/v1/tracks/7qJySqpQPr0NcZhNlX8BGX,https://api.spotify.com/v1/audio-analysis/7qJySqpQPr0NcZhNlX8BGX,249547,4,https://open.spotify.com/track/7qJySqpQPr0NcZhNlX8BGX,The Moody Blues,Long Summer Days
2493,0.638,0.714,7,-8.158,1,0.045,0.762,0.0,0.666,0.807,131.807,audio_features,1LuCusyHRvBoatTqAn1PwJ,spotify:track:1LuCusyHRvBoatTqAn1PwJ,https://api.spotify.com/v1/tracks/1LuCusyHRvBoatTqAn1PwJ,https://api.spotify.com/v1/audio-analysis/1LuCusyHRvBoatTqAn1PwJ,150120,4,https://open.spotify.com/track/1LuCusyHRvBoatTqAn1PwJ,Jay & The Americans,Let's Lock The Door (And Throw Away The Key)
2494,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,audio_features,1nZzRJbFvCEct3uzu04ZoL,spotify:track:1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/tracks/1nZzRJbFvCEct3uzu04ZoL,https://api.spotify.com/v1/audio-analysis/1nZzRJbFvCEct3uzu04ZoL,216160,4,https://open.spotify.com/track/1nZzRJbFvCEct3uzu04ZoL,40 Grit,A Part Of Me
2495,0.169,0.367,2,-14.837,1,0.0529,0.197,0.193,0.0441,0.253,68.353,audio_features,1OjwGY1LF6cptJ9SU02QNb,spotify:track:1OjwGY1LF6cptJ9SU02QNb,https://api.spotify.com/v1/tracks/1OjwGY1LF6cptJ9SU02QNb,https://api.spotify.com/v1/audio-analysis/1OjwGY1LF6cptJ9SU02QNb,225480,4,https://open.spotify.com/track/1OjwGY1LF6cptJ9SU02QNb,Ciaran Byrne,Signs Can Hear All
2496,0.79,0.613,9,-5.911,1,0.0698,0.288,0.0,0.0912,0.729,105.02,audio_features,4ewmHD3aRBmLyTsbGreNLw,spotify:track:4ewmHD3aRBmLyTsbGreNLw,https://api.spotify.com/v1/tracks/4ewmHD3aRBmLyTsbGreNLw,https://api.spotify.com/v1/audio-analysis/4ewmHD3aRBmLyTsbGreNLw,166947,4,https://open.spotify.com/track/4ewmHD3aRBmLyTsbGreNLw,Walter Jackson,What Would You Do
2497,0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422,audio_features,6LPqphk2rbt2i63bR2o247,spotify:track:6LPqphk2rbt2i63bR2o247,https://api.spotify.com/v1/tracks/6LPqphk2rbt2i63bR2o247,https://api.spotify.com/v1/audio-analysis/6LPqphk2rbt2i63bR2o247,169507,4,https://open.spotify.com/track/6LPqphk2rbt2i63bR2o247,Eliane Elias,All The Things You Are
2498,0.583,0.015,0,-27.879,1,0.0371,0.992,0.926,0.105,0.188,73.981,audio_features,7tW7bfj8kHzZREXxNXzCG5,spotify:track:7tW7bfj8kHzZREXxNXzCG5,https://api.spotify.com/v1/tracks/7tW7bfj8kHzZREXxNXzCG5,https://api.spotify.com/v1/audio-analysis/7tW7bfj8kHzZREXxNXzCG5,215782,3,https://open.spotify.com/track/7tW7bfj8kHzZREXxNXzCG5,The Nelons,Hallelujah
2499,0.503,0.132,4,-10.852,1,0.0428,0.897,0.0,0.15,0.511,111.484,audio_features,4nqisfhqUZXEN5g2XeJBAt,spotify:track:4nqisfhqUZXEN5g2XeJBAt,https://api.spotify.com/v1/tracks/4nqisfhqUZXEN5g2XeJBAt,https://api.spotify.com/v1/audio-analysis/4nqisfhqUZXEN5g2XeJBAt,191827,1,https://open.spotify.com/track/4nqisfhqUZXEN5g2XeJBAt,Joe Heaney,Red is the Rose
2500,0.806,0.287,7,-8.29,1,0.0346,0.832,0.0,0.113,0.779,104.212,audio_features,2ajPDldJr8RicylhXAwbnh,spotify:track:2ajPDldJr8RicylhXAwbnh,https://api.spotify.com/v1/tracks/2ajPDldJr8RicylhXAwbnh,https://api.spotify.com/v1/audio-analysis/2ajPDldJr8RicylhXAwbnh,157307,4,https://open.spotify.com/track/2ajPDldJr8RicylhXAwbnh,Population Reduction,Road-Age at the Farmers Market
2501,0.77,0.609,1,-5.894,1,0.345,0.214,0.0,0.166,0.631,90.952,audio_features,7jRoWfRlLnGYEIEn4t4kbq,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,241307,4,https://open.spotify.com/track/7jRoWfRlLnGYEIEn4t4kbq,Fergie,London Bridge
2502,0.587,0.719,10,-7.19,0,0.0749,0.0147,0.0,0.399,0.195,169.865,audio_features,0WrIAsGJOei2FGeakvpTDU,spotify:track:0WrIAsGJOei2FGeakvpTDU,https://api.spotify.com/v1/tracks/0WrIAsGJOei2FGeakvpTDU,https://api.spotify.com/v1/audio-analysis/0WrIAsGJOei2FGeakvpTDU,124255,4,https://open.spotify.com/track/0WrIAsGJOei2FGeakvpTDU,Hoods,Heartless
2503,0.74,0.581,9,-8.211,1,0.0309,0.536,0.0,0.08,0.562,120.164,audio_features,60N7leQMpfQ5wwiBdhrAzg,spotify:track:60N7leQMpfQ5wwiBdhrAzg,https://api.spotify.com/v1/tracks/60N7leQMpfQ5wwiBdhrAzg,https://api.spotify.com/v1/audio-analysis/60N7leQMpfQ5wwiBdhrAzg,245267,4,https://open.spotify.com/track/60N7leQMpfQ5wwiBdhrAzg,Mary Black,Flesh And Blood
